4207::RNENEGUSAHUCOI-RRRALXMPSA-N,
104064::FCBGSDAUOVDSHM-UHFFFAOYSA-N,
164570::GAPKQZHBJWOWGS-UHFFFAOYSA-N,
258153::CABJLZRQKWGLLX-NQIIRXRSSA-N,
258155::AZCRROXBUCINMV-NQIIRXRSSA-N,
313757::WMLDEBUCIQYIRM-UHFFFAOYSA-N,
400171::UFCMTQUQWOJROL-UHFFFAOYSA-N,
400173::VOOLGEDNKZKXCN-UHFFFAOYSA-N,
400179::GLQMDADCZCMFFM-UHFFFAOYSA-N,
400207::KTSTZYAYOJYVDV-UHFFFAOYSA-N,
400217::KNVJEGFZKYDKOG-UHFFFAOYSA-N,
439198::AODZWHJDYVNTJZ-YARKZXGKSA-N,
481622::GEKRVCRUZXROSZ-CYBMUJFWSA-N,
481703::UNDAAHBFRIYGQN-UHFFFAOYSA-N,
513587::BKEYBHULPGEGOM-OAHLLOKOSA-N,
513605::AJDNGBAAKMPCJE-KRWDZBQOSA-N,
513606::AVPKZBLUZIKYAK-SFHVURJKSA-N,
50009108::ZWKCFTBKSMKIRV-AWEZNQCLSA-N,
50021902::INONMKPUSJMMRO-SJLPKXTDSA-N,
50029419::XKYTWYHHWUGWBX-UHFFFAOYSA-N,
50036276::PZIBGEDQFBLDIC-UHFFFAOYSA-N,
50038257::ACVAYFWUOYGQCJ-UHFFFAOYSA-N,
50087574::WEKCPOJSNIFBEO-UHFFFAOYSA-N,
50110940::ODBQQEGUBFGYFS-UHFFFAOYSA-N,
50160119::WCYFXIAPEXIKJF-UHFFFAOYSA-N,
50160144::IAMWQMDLEVUITJ-UHFFFAOYSA-N,
50305931::CTGZTILKRROOMM-UHFFFAOYSA-N,-7.0
50313396::HYROERCMJOQQRV-WBAXXEDZSA-N,
50331539::UJQXWGMGODQGES-UHFFFAOYSA-N,
50339380::IYUMLCRMDKLSQE-HSYKDVHTSA-N,
50339533::QIQMNXKZCKEPMX-UHFFFAOYSA-N,
50375817::CMXIMJSCWXYPJR-UHFFFAOYSA-N,
50481043::MAZVAJBBINZFPI-UHFFFAOYSA-N,
