file name,name,smiles,EGFR.csv,ER-beta.csv,HER2.csv,NFKB.csv,PR.csv,molecular weight
egfr+her2.smi,133692::MAXJTBAHZSUMAV-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1F)Br)F)OCC1CCN(CC1)C(=O)C,-9.498,,,,,560.3990000000001
egfr+her2.smi,133693::OSTKLEYGNLUETG-UHFFFAOYSA-N,C1(CCN(CC1)C(=O)NCCC)COc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-8.825,,,,,585.478
egfr+her2.smi,133694::RIFKDQITWFTYJS-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCC1CCN(CC1)C(=O)CN(C)C,-9.123,,,,,585.4780000000001
egfr+her2.smi,133695::SFSSJAHDZCXDRO-UHFFFAOYSA-N,C1(CCN(CC1)C(=O)NC(C)(C)C)COc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-9.422,,,,,599.505
egfr+her2.smi,133696::SUPFKVRCENJLNR-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCNC(=O)CN(C)C,-8.43,,,,,545.4130000000001
egfr+her2.smi,133697::DTNINSLBWVYZJC-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCNC(=O)C,-8.408,,,,,502.3440000000002
egfr+her2.smi,133698::RVHJFVOVALAVIJ-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCNC(=O)C(F)(F)F,-8.732,,,,,556.3140000000003
egfr+her2.smi,133699::AZWGHQIJMYOUGY-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCNC(=O)CS(=O)(=O)C,-8.794,,,,,580.4360000000003
egfr+her2.smi,133700::RWZGZLPZVJTIAS-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCNC(=O)NCC,-8.53,,,,,531.3860000000001
egfr+her2.smi,133701::NFWFBDDHXYCYHP-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCNC,-7.975,,,,,474.3340000000002
egfr+her2.smi,133702::BTYFROXGYQVTDB-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)C,-8.103,,,,,488.3170000000002
egfr+her2.smi,133703::FZPKPBLYVQTKPP-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCN(C)C,-7.765,,,,,474.3340000000002
egfr+her2.smi,133704::RWBZRZZVHCQBPV-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCCCNC(=O)C,-8.575,,,,,516.3710000000002
egfr+her2.smi,133705::KDCWCHYNUNBAEU-UHFFFAOYSA-N,C1(CC1)C(=O)NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-8.812,,,,,514.355
egfr+her2.smi,133706::BDGBUNQPUJHMAM-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)C(F)F,-8.509,,,,,524.2970000000001
egfr+her2.smi,133707::FFMVKPOWYKTXJH-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)NCC,-8.615,,,,,517.3590000000002
egfr+her2.smi,133708::YMDWARQKAFASNA-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)N,-8.867,,,,,489.3050000000002
egfr+her2.smi,133709::SOYOGGAXHRNJSO-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CN(C)C,-8.343,,,,,531.3860000000002
egfr+her2.smi,133710::YOHNLHXVSFTRLR-UHFFFAOYSA-N,C=CC(=O)NCCOc1c(cc2c(c1)ncnc2Nc1c(cc(cc1)Br)F)NC(=O)C=C,-8.709,,,,,500.32800000000015
egfr+her2.smi,133711::BJQOPTDJQILKBE-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNCC(=O)C,-8.32,,,,,502.3440000000002
egfr+her2.smi,133712::CRPONWBREIIKIJ-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)C(F)(F)F,-9.339,,,,,542.2870000000003
egfr+her2.smi,133713::RZLHXVSQWOPUOD-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCN,-8.254,,,,,446.28000000000014
egfr+her2.smi,133714::XCGXIKJHGROCJB-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC,-8.709,,,,,460.30700000000013
egfr+her2.smi,133715::DDQQLDVFRBXYBU-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCC=C,-8.491,,,,,457.30300000000017
egfr+her2.smi,133716::UJQBDJHFABZCBZ-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCOC,-7.775,,,,,461.29100000000017
egfr+her2.smi,133717::RHPPSEKINPIOTC-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNS(=O)(=O)C,-7.86,,,,,524.3720000000002
egfr+her2.smi,133718::PFRACGZLZAHSRL-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)NCCC,-8.951,,,,,531.3860000000001
egfr+her2.smi,133719::NCWOITZVEWWDCD-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=S)NC,-8.339,,,,,519.4000000000001
egfr+her2.smi,133720::BNKGZNXIORHJHK-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=S)NCC,-7.825,,,,,533.427
egfr+her2.smi,133721::ZRODGYIOYZYWNC-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)NC(C)C,-9.462,,,,,531.3860000000001
egfr+her2.smi,133722::QIAQUEWCLIWXJA-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)N[C@@H](C)CC,-8.968,,,,,545.413
egfr+her2.smi,133723::RLISPUUHADIREB-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)NC=C,-8.522,,,,,515.3430000000001
egfr+her2.smi,133724::YNLXJJCFNYBGEB-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)NCC=C,-8.771,,,,,529.3700000000001
egfr+her2.smi,133725::MTPCBGCWGDTUPD-UHFFFAOYSA-N,C1COCCN1C(=O)NCCOc1c(cc2c(c1)ncnc2Nc1c(c(c(cc1)Br)Cl)F)NC(=O)C=C,-9.673,,,,,593.841
egfr+her2.smi,133726::HFPYKICVHQECPZ-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCN(C)C(=O)C,-8.325,,,,,502.3440000000002
egfr+her2.smi,133727::RLCCESPCQUPJAN-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)SCCNC(=O)C,-8.322,,,,,504.38500000000016
egfr+her2.smi,133728::COTCOYMOTSGNJY-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)COC,-8.267,,,,,518.3430000000002
egfr+her2.smi,133729::AVWUQSBIDMSXKK-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CO,-8.375,,,,,504.3160000000002
egfr+her2.smi,133730::RFLCMWQKNNQDPU-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CSC,-7.929,,,,,534.4110000000002
egfr+her2.smi,133731::UNFSZGKSDKZSHK-UHFFFAOYSA-N,C=CC(=O)Nc1c(cc2ncnc(c2c1)Nc1c(cc(cc1)Br)F)OCCNC(=O)CS(=O)(=O)C,-8.589,,,,,566.4090000000002
