file name,name,smiles,EGFR.csv,ER-beta.csv,HER2.csv,NFKB.csv,PR.csv,molecular weight
egfr+her2.smi,200787::SULSSSWEHDPZBW-GSDHBNRESA-N,c1nc2c(c(c1)Oc1ccc3c(c1)[C@@H]1[C@H](O3)[C@H]1NC(=O)CCCCCCCCC)CCC(=O)N2,-10.16,,,,,463.5780000000005
egfr+her2.smi,200807::HIQDSWJKNBQWTG-QKDODKLFSA-N,c1nc(cc(c1)Oc1ccc2c(c1)[C@@H]1[C@H](O2)[C@H]1NC(=O)c1cc(c(cc1)CN1CCN(CC1)CC)C(F)(F)F)N,-9.82,,,,,553.5850000000004
egfr+her2.smi,228112::IGZLGJNZOKGZRZ-NNGMMJRYSA-N,C1O[C@H]2[C@@H](OC1)CN(C2)C/C=C/C(=O)Nc1c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OCC(F)(F)F,-9.916,,-16.79,,,581.9540000000003
egfr+her2.smi,228117::WEKWLJJTCAFJDA-LWXNEAQISA-N,C(/C=C/C(=O)Nc1c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)OCc1ncccc1)Cl)OCC)N1C[C@H]2OCCO[C@H]2C1,-9.347,,-10.71,,,617.106
egfr+her2.smi,228120::XRKMXTSLBXGSQT-MYOSJQCNSA-N,C(/C=C/C(=O)Nc1c(cc2c(c1)c(ncn2)Nc1cc2c(cc1)n(nc2)Cc1cc(ccc1)F)OC)N1C[C@H]2OCCO[C@H]2C1,-10.63,,-13.78,,,609.6620000000001
egfr+her2.smi,233096::UJEJSEICUBNOQH-UHFFFAOYSA-N,c1(c2c(ncn1)cc(c(c2)OC)OCCN(CC)CC)Nc1ccc(cc1)NC(=O)OC,-6.996,,,,,439.51600000000013
egfr+her2.smi,264128::MCVGYROQTOADFC-NSCUHMNNSA-N,c1(c(ccc(c1)Nc1c2c(cc(c(c2)NC(=O)/C=C/CN2CC[C@@H]2CO)OC)ncn1)F)Cl,-8.479,,-12.77,,,471.9200000000003
egfr+her2.smi,264166::ICKLZZYEDMBELM-PHXNAMCJSA-N,c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OCC1CC1)NC(=O)/C=C/CN1[C@@H](CC1)COC,-8.802,,-10.55,,,526.0120000000004
egfr+her2.smi,264168::OVKAWEPHUVGRCJ-SQMXEVSSSA-N,c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)O[C@@H]1COCC1)NC(=O)/C=C/CN1[C@H](CC1)COC,-9.125,,-10.01,,,542.0110000000004
egfr+her2.smi,264173::KZBKXMGIJLJPHP-USNGRLKASA-N,c1(c(cc2c(c1)c(ncn2)Nc1cc(c(cc1)F)Cl)OC[C@H]1OCCOC1)NC(=O)/C=C/CN1[C@H](CC1)COC,-9.122,,-12.76,,,572.0370000000003
egfr+her2.smi,28493::IUDNEWGUEHBBOQ-ISKFKSNPSA-N,c1(c2sc(cc2ncn1)C#C[C@@H]1C[C@H](CN1)OC(=O)N1CCOCC1)Nc1cc2c(cc1)c(ccc2)Oc1ccccn1,-10.94,,-11.5,,,592.6810000000003
egfr+her2.smi,28495::SBYLTLVZZWSDEP-IEBWSBKVSA-N,c1(c2sc(cc2ncn1)C#C[C@@H]1C[C@H](CN1)OC(=O)N1CCOCC1)Nc1ccc(c(c1)Cl)Oc1cc(on1)C,-9.849,,-23.32,,,581.0540000000003
egfr+her2.smi,28497::BGHXZIFCCVTXMJ-RCZVLFRGSA-N,c1(c2sc(cc2ncn1)C#C[C@@H]1C[C@H](CN1)OC(=O)N1CCOCC1)NCc1cc(ccc1)Oc1ccccc1,-9.84,,-14.4,,,555.6600000000004
egfr+her2.smi,28506::ZFBVZPNEZMXKOV-IFMALSPDSA-N,c1(c2sc(cc2ncn1)C#C[C@@H]1C[C@H](CN1)OC(=O)N1CCOCC1)Nc1ccc2c(c1)ccn2S(=O)(=O)c1sccc1,-9.718,,-28.79,,,634.7650000000003
